X1,Y1,X2,Y2,Confidence,Object,Count
178.6656645337371,204.38761578558916,247.48778831425216,238.5007039040953,0.4900946617126465,battery,0
178.56679527956385,204.2052367258024,247.4910941693331,238.4173288807586,0.42867395281791687,battery,0
178.5279502520866,204.0586806797957,247.45779684052593,238.3887944452621,0.4210823178291321,battery,0
178.46994589020346,203.8844047319877,247.45011271469656,238.32917047702557,0.4500998556613922,battery,0
178.45264720047282,203.76715353786886,247.43585652824672,238.24147427659872,0.4652758836746216,battery,0
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,0
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,1
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,2
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,3
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,4
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,5
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,6
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,7
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,8
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,9
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,10
178.4044470743575,203.78682841688365,247.4148810839476,238.1635685591978,0.4707525968551636,battery,11
237.17205810546875,230.4514617919922,313.58642578125,328.947509765625,0.47275444865226746,battery,0
237.31182861328125,230.4483184814453,313.628662109375,328.97674560546875,0.4894446134567261,battery,0
237.59950256347656,230.4800796508789,313.63023376464844,329.03529357910156,0.4899417459964752,battery,0
237.69300842285156,230.54462814331055,313.6031265258789,329.06375885009766,0.4758097529411316,battery,0
237.74081420898438,230.515287399292,313.603458404541,329.0943031311035,0.4795849919319153,battery,0
237.71128845214844,230.54628658294678,313.5072956085205,328.89273262023926,0.43936777114868164,battery,0
237.76959991455078,230.49881315231323,313.47915744781494,328.9630136489868,0.4433364272117615,battery,0
237.79516220092773,230.4287965297699,313.53695726394653,328.8808751106262,0.42660218477249146,battery,0
237.80611991882324,230.35953223705292,313.6067202091217,329.0113146305084,0.43452897667884827,battery,0
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,0
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,1
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,2
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,3
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,4
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,5
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,6
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,7
